Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
701,prepare,A2,verb,/prɪˈpeə(r)/,准备,prepare dinner;prepare for;be prepared,Please prepare dinner before the guests arrive tonight.,请在客人今晚到达前准备好晚饭。,ready;get ready,neglect,pre + pare：事先把东西摆好。
702,present,A2,noun; adj.; verb,/ˈpreznt/; /prɪˈzent/,礼物；现在的；赠送,birthday present;at present;present a prize,She gave me a lovely present for my birthday.,她送给我一份可爱的生日礼物。,gift;current,absent;past,重音：ˈpreznt 礼物/现在，priˈzent 赠送。
703,president,A2,noun,/ˈprezɪdənt/,总统；校长,the president;company president;elect a president,The president will visit our school next Monday.,总统下周一会来我们学校访问。,leader;head,,preside + ent：主持大局的人。
704,press,A2,verb; noun,/pres/,按；新闻界,press the button;press conference;the press,Please press the green button to start the machine.,请按绿色按钮启动机器。,push;media,release,press 像用力往下压。
705,pretty,A2,adj.; adv.,/ˈprɪti/,漂亮的；相当,pretty dress;pretty good;pretty much,The garden looks pretty after the spring rain.,春雨过后花园显得很漂亮。,lovely;rather,ugly,pretty 既有“漂亮”也有口语“相当”。
706,price,A2,noun,/praɪs/,价格,high price;full price;price list,The price of this ticket is too high for us.,这张票的价格对我们来说太高了。,cost;charge,,price：价签上的那个数字。
707,primary,A2,adj.,/ˈpraɪməri/,主要的；小学的,primary school;primary concern;primary colour,My sister teaches at a primary school nearby.,我姐姐在附近一所小学教书。,main;elementary,secondary,primary school = 小学。
708,prison,A2,noun,/ˈprɪzn/,监狱,in prison;prison sentence;leave prison,He spent two years in prison for the crime.,他因那起罪行坐了两年牢。,jail;gaol,freedom,prison：把人关住的地方。
709,private,A2,adj.,/ˈpraɪvət/,私人的,private life;private room;in private,They discussed the matter in a private room.,他们在一间私人房间里讨论了这件事。,personal;secret,public,private 与 public 相对。
710,prize,A2,noun,/praɪz/,奖品,win a prize;first prize;prize money,She won first prize in the school art contest.,她在学校美术比赛中获得一等奖。,award;trophy,,prize 像 praise：因出色而获奖。
711,probably,A2,adv.,/ˈprɒbəbli/,大概,probably late;will probably;most probably,It will probably rain later this afternoon.,今天下午晚些时候大概会下雨。,likely;perhaps,certainly,prob- 表“可能”；probably = 大概。
712,problem,A2,noun,/ˈprɒbləm/,问题,solve a problem;big problem;no problem,We need to solve this problem before Friday.,我们需要在周五前解决这个问题。,issue;trouble,solution,pro + blem：摆在面前的难题。
713,product,A2,noun,/ˈprɒdʌkt/,产品,new product;dairy product;product quality,This new product is already popular in shops.,这款新产品已经在商店里很受欢迎。,goods;item,,produce 的结果就是 product。
714,programme,A2,noun,/ˈprəʊɡræm/,节目；计划（英）,TV programme;training programme;programme of events,Which TV programme do you usually watch at night?,你晚上通常看哪个电视节目？,show;schedule,,英式 programme；美式常写作 program。
715,progress,A2,noun,/ˈprəʊɡres/,进步,make progress;in progress;slow progress,She has made good progress in English this year.,她今年在英语上取得了很好的进步。,advance;improvement,decline,pro + gress：向前走就是进步。
716,project,A2,noun,/ˈprɒdʒekt/,项目,school project;group project;finish a project,Our group project is due next Wednesday morning.,我们的小组项目下周三上午截止。,task;scheme,,project：伸出去做的一件大任务。
717,promise,A2,verb; noun,/ˈprɒmɪs/,承诺,make a promise;keep a promise;promise to,He promised to call me after the meeting.,他承诺会后给我打电话。,vow;assure,break,promise：把话“答应”出去。
718,pronounce,A2,verb,/prəˈnaʊns/,发音,pronounce clearly;pronounce a word;hard to pronounce,"Can you pronounce this word more slowly, please?",你能把这个词再念慢一点吗？,say;articulate,mispronounce,pro + nounce：把声音发出来。
719,proud,A2,adj.,/praʊd/,骄傲的,proud of;feel proud;proud parents,I am proud of my sister for her hard work.,我为妹妹的努力感到骄傲。,pleased;honoured,ashamed,proud：胸膛挺起来的感觉。
720,public,A2,adj.; noun,/ˈpʌblɪk/,公共的；公众,public transport;in public;the public,Many people use public transport in this city.,这座城市里很多人使用公共交通。,common;open,private,public 对所有人开放。
721,pull,A2,verb,/pʊl/,拉,pull the door;pull up;pull out,Please pull the door gently and come inside.,请轻轻拉开门走进来。,drag;tug,push,pull 往自己这边拉；push 是推。
722,pupil,A2,noun,/ˈpjuːpl/,小学生（英）；瞳孔,school pupil;bright pupil;pupil of,Every pupil must wear a uniform to school.,每位小学生上学都必须穿校服。,student;learner,teacher,英式 pupil 常指中小学生。
723,purple,A2,adj.; noun,/ˈpɜːpl/,紫色的,purple dress;dark purple;purple flowers,She chose a purple dress for the party tonight.,她为今晚的派对选了一条紫色连衣裙。,violet,,purple：红加蓝混出的颜色。
724,purpose,A2,noun,/ˈpɜːpəs/,目的,on purpose;main purpose;for the purpose of,What is the main purpose of this meeting today?,今天这次会议的主要目的是什么？,aim;goal,,purpose：做事奔着某个目标去。
725,push,A2,verb,/pʊʃ/,推,push the door;push hard;push forward,You need to push the door to open it fully.,你需要用力推门才能完全打开。,shove;press,pull,push 往外用力；与 pull 相对。
726,put,A2,verb,/pʊt/,放,put on;put away;put down,Please put your books on the table now.,请现在把书放在桌子上。,place;set,remove,put 是最通用的“放置”。
727,quarter,A2,noun,/ˈkwɔːtə(r)/,四分之一；一刻钟,a quarter past;quarter of an hour;first quarter,The train leaves at a quarter past nine.,火车在九点一刻发车。,fourth;15 minutes,,quarter = 四分之一，也指十五分钟。
728,queen,A2,noun,/kwiːn/,女王,the queen;queen bee;queen of,The queen waved to the crowd from the balcony.,女王从阳台上向人群挥手。,monarch;ruler,king,queen 与 king 成对记忆。
729,question,A2,noun; verb,/ˈkwestʃən/,问题；询问,ask a question;answer a question;without question,Please ask a question if you do not understand.,如果不明白，请提问。,query;enquiry,answer,quest：寻求答案的就是 question。
730,quick,A2,adj.,/kwɪk/,快的,quick lunch;be quick;quick decision,We only have time for a quick lunch today.,我们今天只有时间吃顿快捷午餐。,fast;rapid,slow,quick 偏短促的“快”。
731,quickly,A2,adv.,/ˈkwɪkli/,迅速地,move quickly;reply quickly;learn quickly,Please finish the form quickly and return it.,请赶快填完表格并交回来。,rapidly;fast,slowly,quick + ly：以快的方式。
732,quiet,A2,adj.,/ˈkwaɪət/,安静的,keep quiet;quiet room;quiet voice,Please keep quiet while others are reading.,别人在阅读时请保持安静。,silent;calm,noisy;loud,quiet：把噪声“关小”。
733,quite,A2,adv.,/kwaɪt/,相当,quite good;quite a few;not quite,"The film was quite good, so we watched it twice.",这部电影相当好看，所以我们看了两遍。,rather;fairly,hardly,quite ≠ quiet：一个“相当”，一个“安静”。
734,quiz,A2,noun,/kwɪz/,小测验,online quiz;pop quiz;quiz night,We have a short quiz at the start of class.,我们在课开始时有一个小测验。,test;questionnaire,,quiz 比 exam 更短、更轻松。
735,rabbit,A2,noun,/ˈræbɪt/,兔子,wild rabbit;rabbit hole;keep a rabbit,A small rabbit jumped across the garden path.,一只小兔子跳过花园小径。,bunny;hare,,rabbit：长耳朵、爱跳的小动物。
736,race,A2,noun; verb,/reɪs/,比赛；种族,win a race;car race;race against time,He trained hard to win the race last Saturday.,他刻苦训练，想在上周六的比赛中获胜。,contest;run,,race 可指赛跑，也可指种族。
737,radio,A2,noun,/ˈreɪdiəʊ/,收音机,listen to the radio;radio station;on the radio,I listen to the radio every morning at breakfast.,我每天早饭时听收音机。,wireless;broadcast,,radio：空中传声音的盒子。
738,railway,A2,noun,/ˈreɪlweɪ/,铁路（英）,railway station;railway line;by railway,We met at the railway station before the trip.,出发前我们在火车站会合。,rail;train line,,rail + way：铁轨铺成的路（英式）。
739,rain,A2,noun; verb,/reɪn/,雨；下雨,heavy rain;in the rain;rain hard,Heavy rain stopped the outdoor football match.,大雨让户外足球比赛停了下来。,shower;drizzle,sunshine,rain：天上掉水滴。
740,rainy,A2,adj.,/ˈreɪni/,下雨的,rainy day;rainy weather;rainy season,Take an umbrella because it is a rainy day.,今天是雨天，带上雨伞吧。,wet;showery,sunny,rain + y：有雨的。
741,raise,A2,verb,/reɪz/,举起；提高,raise your hand;raise money;raise prices,Please raise your hand if you know the answer.,如果知道答案请举手。,lift;increase,lower,raise 是及物：把某物抬高。
742,rather,A2,adv.,/ˈrɑːðə(r)/,相当；宁愿,rather tired;rather than;would rather,I would rather stay at home tonight than go out.,我今晚宁愿待在家里也不出去。,quite;preferably,,would rather = 宁可。
743,reach,A2,verb,/riːtʃ/,到达；够到,reach home;reach an agreement;out of reach,We hope to reach the hotel before dark tonight.,我们希望今晚天黑前到达酒店。,arrive at;get to,miss,reach：伸手够到或抵达。
744,read,A2,verb,/riːd/,阅读,read a book;read aloud;read about,I read a short story on the bus this morning.,今天早上我在公交车上读了一篇短篇小说。,study;look through,,read 过去式拼写相同，发音不同。
745,reader,A2,noun,/ˈriːdə(r)/,读者,careful reader;news reader;young readers,This magazine is popular with young readers.,这本杂志很受年轻读者欢迎。,audience;subscriber,,read + er：读书的人。
746,reading,A2,noun,/ˈriːdɪŋ/,阅读,reading list;do some reading;reading skill,She spends an hour every evening on reading.,她每天晚上花一小时阅读。,study;literature,,reading：读这个动作或读物。
747,ready,A2,adj.,/ˈredi/,准备好的,get ready;ready for;ready to go,Are you ready for the exam tomorrow morning?,你为明天上午的考试准备好了吗？,prepared;set,unprepared,ready = 一切就绪。
748,real,A2,adj.,/rɪəl/,真实的,real life;real problem;real name,Is this a real story or only a film scene?,这是真实故事还是只是电影情节？,true;actual,fake;false,real：不是假的。
749,realise,A2,verb,/ˈrɪəlaɪz/,意识到（英式）,realise that;come to realise;realise a dream,I did not realise how late it already was.,我没意识到已经这么晚了。,understand;notice,overlook,英式 realise；美式 realize。
750,really,A2,adv.,/ˈrɪəli/,真正地,really like;really good;not really,Do you really want to leave so early today?,你今天真的想这么早离开吗？,truly;actually,,real + ly：真正地。
751,reason,A2,noun,/ˈriːzn/,理由,for this reason;main reason;reason for,The main reason for the delay was heavy traffic.,延误的主要原因是交通拥堵。,cause;explanation,,reason：事情为何发生。
752,receive,A2,verb,/rɪˈsiːv/,收到,receive a letter;receive news;receive a gift,I received your email early this morning.,我今早早早收到了你的电子邮件。,get;accept,send;give,re + ceive：把东西收进来。
753,recent,A2,adj.,/ˈriːsnt/,最近的,recent years;recent news;in recent weeks,His most recent book sold very well abroad.,他最近的一本书在国外卖得很好。,latest;new,old;past,recent：刚发生不久。
754,recently,A2,adv.,/ˈriːsntli/,最近,until recently;recently moved;more recently,Have you seen her recently at the library?,你最近在图书馆见过她吗？,lately;of late,long ago,recent + ly：在最近。
755,recipe,A2,noun,/ˈresəpi/,食谱,recipe for;family recipe;follow a recipe,This recipe for chocolate cake is quite easy.,这个巧克力蛋糕的食谱相当简单。,formula;method,,recipe：一步步写出的做法。
756,recognise,A2,verb,/ˈrekəɡnaɪz/,认出（英式）,recognise a face;recognise that;be recognised,I almost did not recognise him with short hair.,他剪了短发，我差点没认出他。,identify;know,ignore,英式 recognise：再次认出。
757,recommend,A2,verb,/ˌrekəˈmend/,推荐,recommend a book;highly recommend;recommend that,Can you recommend a good restaurant near here?,你能推荐附近一家好餐馆吗？,suggest;advise,discourage,re + commend：把好东西再次推荐。
758,record,A2,noun; verb,/ˈrekɔːd/; /rɪˈkɔːd/,记录；唱片,keep a record;break a record;record a song,Please keep a record of all your daily costs.,请记录下你每天的全部开销。,document;note,erase,名词 ˈrekɔːd，动词 rɪˈkɔːd。
759,red,A2,adj.; noun,/red/,红色的,red light;dark red;turn red,Stop when the traffic light turns red ahead.,前面红灯亮时请停车。,crimson;scarlet,,red：最醒目的热色。
760,reduce,A2,verb,/rɪˈdjuːs/,减少,reduce costs;reduce waste;reduce speed,We should reduce waste by using less plastic.,我们应该少用塑料来减少浪费。,cut;decrease,increase,re + duce：往回压小。
761,refrigerator,A2,noun,/rɪˈfrɪdʒəreɪtə(r)/,冰箱,in the refrigerator;open the refrigerator;refrigerator door,Please put the milk back in the refrigerator.,请把牛奶放回冰箱。,fridge;cooler,,可缩成 fridge，更好记。
762,refuse,A2,verb,/rɪˈfjuːz/,拒绝,refuse to;refuse an offer;refuse help,She refused to answer the difficult question.,她拒绝回答那个难题。,reject;decline,accept;agree,refuse：把请求推回去。
763,region,A2,noun,/ˈriːdʒən/,地区,in the region;mountain region;region of,This region is famous for its green tea.,这一地区因绿茶而闻名。,area;district,,region：比 city 更大的地带。
764,regular,A2,adj.,/ˈreɡjələ(r)/,有规律的,regular customer;on a regular basis;regular time,He is a regular customer at this small café.,他是这家小咖啡馆的常客。,usual;routine,irregular,regular：按规律反复发生。
765,relationship,A2,noun,/rɪˈleɪʃnʃɪp/,关系,close relationship;working relationship;relationship with,She has a close relationship with her parents.,她与父母关系很亲近。,connection;bond,,relation + ship：关系这条“船”。
766,relax,A2,verb,/rɪˈlæks/,放松,relax after work;relax at home;try to relax,I like to relax with music after a long day.,忙完漫长的一天后，我喜欢听音乐放松。,rest;unwind,tense;stress,re + lax：松开绷紧的弦。
767,religion,A2,noun,/rɪˈlɪdʒən/,宗教,world religion;freedom of religion;religion and culture,They respect every religion in their community.,他们尊重社区里的每一种宗教。,faith;belief,,religion：关于信仰的体系。
768,remain,A2,verb,/rɪˈmeɪn/,保持；剩下,remain calm;remain the same;remain in,Please remain seated until the plane stops.,请一直坐着，直到飞机停稳。,stay;continue,leave;change,remain：继续留在原处。
769,remember,A2,verb,/rɪˈmembə(r)/,记得,remember to;remember that;remember me,Please remember to lock the door when you leave.,离开时请记得锁门。,recall;keep in mind,forget,re + member：把成员召回记忆。
770,remind,A2,verb,/rɪˈmaɪnd/,提醒,remind me;remind of;remind someone to,Please remind me to buy bread after class.,请提醒我下课后买面包。,prompt;jog memory,,remind = 使人再次记起。
771,remove,A2,verb,/rɪˈmuːv/,移除,remove a stain;remove from;remove the lid,Please remove your shoes before entering the room.,进屋前请脱掉鞋子。,take away;delete,add;insert,re + move：移走。
772,rent,A2,noun; verb,/rent/,租金；租用,pay the rent;rent a flat;for rent,We decided to rent a flat near the university.,我们决定在大学附近租一套公寓。,hire;lease,buy;own,rent：按月付钱用别人的房。
773,repair,A2,verb; noun,/rɪˈpeə(r)/,修理,repair a bike;under repair;repair work,Can you repair my bike before the weekend?,你能在周末前修好我的自行车吗？,fix;mend,break;damage,re + pair：重新配对修好。
774,repeat,A2,verb,/rɪˈpiːt/,重复,repeat after me;repeat a question;repeat the process,"Could you repeat the question more slowly, please?",你能把问题再慢一点重复一遍吗？,say again;redo,,re + peat：再来一遍。
775,replace,A2,verb,/rɪˈpleɪs/,替换,replace with;replace a battery;replace someone,I need to replace the old battery in this clock.,我需要更换这座钟里的旧电池。,substitute;change,keep,re + place：放到原位置换上新的。
776,reply,A2,verb; noun,/rɪˈplaɪ/,回复,reply to;quick reply;in reply,Please reply to this email by Friday afternoon.,请在周五下午前回复这封邮件。,answer;respond,ignore,reply：把话回过去。
777,report,A2,noun; verb,/rɪˈpɔːt/,报告,write a report;news report;report to,Students must write a short report after the trip.,旅行结束后学生必须写一份简短报告。,account;statement,,re + port：把情况带回港口汇报。
778,reporter,A2,noun,/rɪˈpɔːtə(r)/,记者,news reporter;sports reporter;reporter for,A news reporter asked him about the accident.,一位新闻记者向他询问事故情况。,journalist;correspondent,,report + er：做报道的人。
779,research,A2,noun; verb,/rɪˈsɜːtʃ/; /ˈriːsɜːtʃ/,研究,do research;research project;scientific research,She is doing research on local history this term.,她这学期在做当地历史研究。,study;investigation,,re + search：反复搜寻答案。
780,respect,A2,noun; verb,/rɪˈspekt/,尊重,show respect;respect for;in respect of,We should show respect to older people always.,我们应当始终尊重年长者。,regard;honour,disrespect;insult,re + spect：再看一眼，因敬重而看。
781,rest,A2,noun; verb,/rest/,休息,have a rest;rest of;the rest,You should have a rest after the long walk.,长途步行后你应该休息一下。,break;remainder,work,rest 既是休息，也指“其余”。
782,restaurant,A2,noun,/ˈrestrɒnt/,餐馆,Italian restaurant;restaurant menu;at a restaurant,We booked a table at an Italian restaurant.,我们在一家意大利餐馆订了位子。,café;diner,,restaurant：出去吃饭的地方。
783,result,A2,noun; verb,/rɪˈzʌlt/,结果,test result;as a result;result in,The test result will be ready on Monday morning.,考试结果周一上午就会出来。,outcome;consequence,cause,result：努力之后显现的结果。
784,return,A2,verb; noun,/rɪˈtɜːn/,返回；归还,return home;return a book;in return,Please return the library book before Friday.,请在周五前把图书馆的书还回去。,come back;give back,leave;keep,re + turn：转回来。
785,rice,A2,noun,/raɪs/,米饭；大米,bowl of rice;fried rice;grow rice,She cooked a large bowl of rice for dinner.,她晚饭煮了一大碗米饭。,grain,,rice：亚洲餐桌上常见主食。
786,rich,A2,adj.,/rɪtʃ/,富有的,rich family;rich in;get rich,This soup is rich in vitamins and flavour.,这碗汤维生素丰富、味道很浓。,wealthy;abundant,poor,rich：钱多或味道“厚”。
787,ride,A2,verb; noun,/raɪd/,骑；乘坐,ride a bike;go for a ride;bus ride,Children love to ride a bike in the park.,孩子们喜欢在公园里骑自行车。,cycle;journey,walk,ride：坐在上面移动。
788,right,A2,adj.; adv.; noun,/raɪt/,对的；右边,turn right;all right;have the right,"Turn right at the next traffic lights, please.",请在下一个红绿灯处右转。,correct;proper,wrong;left,right：正确，也是右边。
789,ring,A2,noun; verb,/rɪŋ/,戒指；响铃,wedding ring;ring the bell;give a ring,Please ring the bell if nobody opens the door.,如果没人开门，请按门铃。,circle;call,,ring：圆环，也指铃声响起。
790,rise,A2,verb; noun,/raɪz/,上升,rise early;price rise;rise from,The sun will rise earlier tomorrow morning.,明天早上太阳会升得更早。,go up;increase,fall;set,rise 常不及物；raise 是及物。
791,risk,A2,noun; verb,/rɪsk/,风险；冒险,take a risk;at risk;risk of,Do not take a risk when you cross the road.,过马路时不要冒险。,danger;hazard,safety,risk：可能输掉的那一点。
792,river,A2,noun,/ˈrɪvə(r)/,河,across the river;river bank;long river,We walked along the river after dinner yesterday.,昨天晚饭后我们沿着河边散步。,stream;waterway,,river：比 stream 更大的河。
793,road,A2,noun,/rəʊd/,路,main road;on the road;road sign,There was a long traffic jam on the main road.,主路上堵车堵了很久。,street;route,,road：车走的路（常比 street 更宽）。
794,rock,A2,noun,/rɒk/,岩石；摇滚,rock music;hard rock;on the rocks,They like listening to rock music on weekends.,他们周末喜欢听摇滚乐。,stone;pop rock,,rock：石头，也指摇滚。
795,role,A2,noun,/rəʊl/,角色,play a role;leading role;role model,Teachers play an important role in our lives.,老师在我们的生活中扮演重要角色。,part;function,,role：舞台或生活中的那一份职责。
796,roof,A2,noun,/ruːf/,屋顶,on the roof;roof of;flat roof,There is a small garden on the flat roof.,平屋顶上有一座小花园。,top;covering,floor,roof：房子最上方那一层。
797,room,A2,noun,/ruːm/,房间；空间,living room;room for;book a room,Is there enough room for another chair here?,这里还够再放一把椅子吗？,space;chamber,,room 既是房间，也是“空间”。
798,round,A2,adj.; adv.; prep.,/raʊnd/,圆的；围绕,round table;look round;all year round,They sat at a round table near the window.,他们坐在靠窗的圆桌旁。,circular;around,square,round：圆的，也可表示围绕。
799,routine,A2,noun; adj.,/ruːˈtiːn/,常规,daily routine;routine check;break the routine,Exercise is part of my daily routine now.,锻炼现在已成为我日常习惯的一部分。,habit;schedule,change,routine：每天重复的那套流程。
800,row,A2,noun,/rəʊ/,一排,in a row;front row;row of houses,We sat in the front row at the cinema.,我们坐在电影院的前排。,line;queue,,row：横着排成一行。
