Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
2801,reception,B2,noun,/rɪˈsepʃn/,接待；招待会,hotel reception;wedding reception;reception desk,Please leave your key at hotel reception.,请把钥匙留在酒店前台。,desk;welcome,,receive → reception：接待处或招待会。
2802,recognition,B2,noun,/ˌrekəɡˈnɪʃn/,认出；认可,public recognition;recognition of;facial recognition,She received public recognition for her charity work.,她因慈善工作获得公众认可。,acknowledgement;identification,,recognise → recognition：认可。
2803,recommendation,B2,noun,/ˌrekəmenˈdeɪʃn/,推荐,strong recommendation;letter of recommendation;recommendation for,I followed her strong recommendation and booked early.,我听从她的强烈推荐并提早就订了。,advice;suggestion,,recommend → recommendation：推荐。
2804,recording,B2,noun,/rɪˈkɔːdɪŋ/,录音,audio recording;make a recording;live recording,Please make a short audio recording of your speech.,请给演讲录一小段音频。,tape;capture,,record → recording：录音录像。
2805,recover,B2,verb,/rɪˈkʌvə(r)/,恢复,recover from;recover quickly;recover costs,She hopes to recover from the flu by Monday.,她希望周一前从流感中康复。,get better;regain,worsen,re + cover：恢复。
2806,recovery,B2,noun,/rɪˈkʌvəri/,恢复,economic recovery;make a recovery;recovery from,The patient made a full recovery after surgery.,病人手术后完全康复。,improvement;comeback,relapse,recover → recovery：恢复。
2807,recreation,B2,noun,/ˌrekriˈeɪʃn/,娱乐,outdoor recreation;recreation centre;for recreation,The park offers outdoor recreation for families.,公园为家庭提供户外休闲。,leisure;fun,work,re + creation：休闲娱乐。
2808,recruit,B2,verb;noun,/rɪˈkruːt/,招募；新兵,recruit staff;recruit new;hard to recruit,The shop needs to recruit staff for the busy season.,商店需要为旺季招聘员工。,hire;enlist,,recruit：招募。
2809,reduction,B2,noun,/rɪˈdʌkʃn/,减少,price reduction;reduction in;tax reduction,There is a price reduction on winter coats this week.,本周冬衣降价。,decrease;cut,increase,reduce → reduction：减少。
2810,refer,B2,verb,/rɪˈfɜː(r)/,提到；参考,refer to;refer someone;refer back,Please refer to page ten for more examples.,更多例子请参见第十页。,mention;direct,,refer：提及或转介。
2811,reference,B2,noun,/ˈrefrəns/,参考；推荐信,for reference;job reference;reference book,Keep this email for future reference.,请保留这封邮件以备日后参考。,mention;recommendation,,refer → reference：参考或推荐信。
2812,reflect,B2,verb,/rɪˈflekt/,反映；反射,reflect on;reflect light;reflect reality,Take time to reflect on what you have learned.,花时间反思你所学到的。,mirror;think about,,re + flect：反射或反思。
2813,reflection,B2,noun,/rɪˈflekʃn/,倒影；思考,on reflection;reflection in;moment of reflection,"On reflection, we should have left earlier.",反思之后，我们本该更早出发。,image;thought,,reflect → reflection：倒影或思考。
2814,reform,B2,noun;verb,/rɪˈfɔːm/,改革,education reform;reform a system;political reform,The government announced education reform last year.,政府去年宣布教育改革。,improve;change,,re + form：改革。
2815,refuge,B2,noun,/ˈrefjuːdʒ/,避难所,take refuge;place of refuge;refuge from,Walkers took refuge from the storm in a hut.,徒步者在小屋里躲避风暴。,shelter;haven,,refuge：避难所。
2816,refugee,B2,noun,/ˌrefjuˈdʒiː/,难民,war refugee;refugee camp;help refugees,Charities provide food for refugee families.,慈善机构为难民家庭提供食物。,displaced person,,refuge → refugee：难民。
2817,regard,B2,verb;noun,/rɪˈɡɑːd/,看待；方面,with regard to;regard as;high regard,Please write with regard to your application status.,请就你的申请状态写信询问。,consider;respect,,regard：看待，或问候。
2818,regarding,B2,prep.,/rɪˈɡɑːdɪŋ/,关于,regarding your;questions regarding;information regarding,I am writing regarding your order last week.,我写信是关于你上周的订单。,concerning;about,,regard → regarding：关于。
2819,regional,B2,adj.,/ˈriːdʒənl/,地区的,regional office;regional difference;regional news,The company opened a regional office in Leeds.,公司在利兹开设了地区办事处。,local;area,national,region → regional：地区的。
2820,register,B2,verb;noun,/ˈredʒɪstə(r)/,登记；名册,register for;cash register;register with,Please register for the course before Friday.,请周五前报名该课程。,enrol;record,,register：登记或收银机。
2821,registration,B2,noun,/ˌredʒɪˈstreɪʃn/,登记,registration fee;online registration;registration form,Online registration for the race opens tomorrow.,比赛在线报名明天开放。,enrolment;signing up,,register → registration：注册登记。
2822,regret,B2,verb;noun,/rɪˈɡret/,后悔,regret doing;deep regret;express regret,I regret not learning to swim as a child.,我后悔小时候没学会游泳。,sorrow;remorse,,regret：后悔。
2823,regularly,B2,adv.,/ˈreɡjələli/,定期地,exercise regularly;meet regularly;check regularly,Try to exercise regularly at least three times a week.,尽量每周至少定期锻炼三次。,often;routinely,rarely,regular + ly：定期地。
2824,regulate,B2,verb,/ˈreɡjuleɪt/,管理；调节,regulate traffic;regulate prices;strictly regulate,New rules regulate how schools use student data.,新规约束学校如何使用学生数据。,control;govern,,regulate：监管调控。
2825,regulation,B2,noun,/ˌreɡjuˈleɪʃn/,规章,safety regulation;strict regulation;under regulation,Follow every safety regulation in the science lab.,请遵守科学实验室每条安全规定。,rule;control,,regulate → regulation：规章。
2826,reinforce,B2,verb,/ˌriːɪnˈfɔːs/,加强,reinforce a point;reinforce learning;reinforce walls,Teachers reinforce learning with short weekly quizzes.,老师用每周小测验巩固学习。,strengthen;support,weaken,re + inforce：加强。
2827,reject,B2,verb,/rɪˈdʒekt/,拒绝,reject an offer;reject an idea;flatly reject,The council may reject the building plan.,市政会可能否决建楼计划。,refuse;turn down,accept,reject：拒绝。
2828,relate,B2,verb,/rɪˈleɪt/,相关；讲述,relate to;relate a story;closely relate,Can you relate this story to your own life?,你能把这个故事联系到自己的生活吗？,connect;tell,,relate：关联或讲述。
2829,related,B2,adj.,/rɪˈleɪtɪd/,相关的,related to;closely related;related subject,Stress is often related to lack of sleep.,压力常与睡眠不足相关。,connected;linked,unrelated,relate → related：相关的。
2830,relation,B2,noun,/rɪˈleɪʃn/,关系,in relation to;family relation;diplomatic relation,What is your relation to the applicant?,你与申请人是什么关系？,connection;relative,,relate → relation：关系。
2831,relative,B2,noun;adj.,/ˈrelətɪv/,亲戚；相对的,close relative;relative to;distant relative,She visited a close relative in Scotland.,她探望了苏格兰的近亲。,family member;comparative,absolute,relative：亲戚，或相对的。
2832,relatively,B2,adv.,/ˈrelətɪvli/,相对地,relatively small;relatively easy;relatively speaking,The test was relatively easy for most students.,对多数学生来说测验相对容易。,comparatively;fairly,,relative + ly：相对地。
2833,relaxed,B2,adj.,/rɪˈlækst/,放松的,feel relaxed;relaxed atmosphere;look relaxed,We felt relaxed after a quiet weekend by the sea.,在海边安静度过周末后我们感到放松。,calm;easy-going,tense;stressed,relax → relaxed：放松的。
2834,relaxing,B2,adj.,/rɪˈlæksɪŋ/,令人放松的,relaxing day;relaxing music;really relaxing,A hot bath after work is really relaxing.,下班后洗热水澡真的很放松。,calming;soothing,stressful,relax → relaxing：令人放松。
2835,release,B2,verb;noun,/rɪˈliːs/,释放；发布,release a film;release from;press release,The studio will release a new film in December.,制片厂十二月将发行新电影。,free;issue,hold;detain,release：释放或发行。
2836,relevant,B2,adj.,/ˈreləvənt/,相关的,relevant experience;relevant to;highly relevant,Please bring relevant experience to the interview.,请把相关经验带到面试中。,related;applicable,irrelevant,relevant：相关的。
2837,reliable,B2,adj.,/rɪˈlaɪəbl/,可靠的,reliable friend;reliable information;highly reliable,A reliable friend keeps secrets carefully.,可靠的朋友会谨慎保守秘密。,dependable;trustworthy,unreliable,rely → reliable：可靠的。
2838,relief,B2,noun,/rɪˈliːf/,宽慰；救济,sense of relief;disaster relief;to my relief,"To my relief, the keys were still in my bag.",令我宽慰的是，钥匙还在包里。,comfort;aid,worry,relieve → relief：宽慰或救济。
2839,religious,B2,adj.,/rɪˈlɪdʒəs/,宗教的,religious belief;religious festival;religious group,People of different religious beliefs live here peacefully.,不同宗教信仰的人在这里和平共处。,spiritual;devout,secular,religion → religious：宗教的。
2840,rely,B2,verb,/rɪˈlaɪ/,依靠,rely on;rely heavily;can rely,You can rely on public transport in this city.,在这个城市你可以依赖公共交通。,depend;count on,,rely on：依靠。
2841,remaining,B2,adj.,/rɪˈmeɪnɪŋ/,剩余的,remaining time;remaining seats;the remaining,Please use the remaining time to check your answers.,请用剩余时间检查答案。,left;leftover,,remain → remaining：剩下的。
2842,remark,B2,noun;verb,/rɪˈmɑːk/,评论,make a remark;odd remark;remark on,She made a kind remark about his painting.,她对他的画作说了句友善的话。,comment;observe,,remark：评论。
2843,remarkable,B2,adj.,/rɪˈmɑːkəbl/,非凡的,remarkable achievement;remarkable recovery;truly remarkable,Her recovery after surgery was truly remarkable.,她手术后的恢复确实惊人。,extraordinary;notable,ordinary,remark → remarkable：非凡的。
2844,remote,B2,adj.,/rɪˈməʊt/,遥远的,remote village;remote control;remote chance,They spent a week in a remote mountain village.,他们在偏远山村待了一周。,distant;isolated,nearby;central,remote：遥远的。
2845,removal,B2,noun,/rɪˈmuːvl/,移除,furniture removal;removal of;stain removal,The removal of old carpets took all morning.,搬走旧地毯花了整个上午。,taking away;deletion,,remove → removal：移除。
2846,rental,B2,noun,/ˈrentl/,租赁,car rental;rental agreement;holiday rental,We booked a car rental for the weekend trip.,我们为周末旅行预订了租车。,hire;lease,,rent → rental：租赁。
2847,repeated,B2,adj.,/rɪˈpiːtɪd/,反复的,repeated attempts;repeated warnings;after repeated,"After repeated warnings, he finally changed seats.",多次警告后，他终于换了座位。,recurring;many,single,repeat → repeated：反复的。
2848,represent,B2,verb,/ˌreprɪˈzent/,代表,represent a country;represent someone;represent as,She will represent her school at the debate final.,她将代表学校参加辩论决赛。,stand for;symbolise,,re + present：代表。
2849,representation,B2,noun,/ˌreprɪzenˈteɪʃn/,代表；表现,legal representation;fair representation;representation of,Everyone deserves fair representation in court.,每个人在法庭上都应有公正代理。,depiction;agency,,represent → representation：代表或呈现。
2850,representative,B2,noun;adj.,/ˌreprɪˈzentətɪv/,代表；有代表性的,sales representative;elected representative;representative of,Please speak to a sales representative at the desk.,请到柜台找销售代表谈话。,delegate;typical,,represent → representative：代表。
2851,reputation,B2,noun,/ˌrepjuˈteɪʃn/,名誉,good reputation;build a reputation;reputation for,The café has a good reputation for fresh coffee.,这家咖啡馆因新鲜咖啡口碑很好。,standing;name,,repute → reputation：声誉。
2852,request,B2,noun;verb,/rɪˈkwest/,请求,make a request;special request;request for,Please make a request in writing if you need leave.,如需请假请书面提出申请。,ask;appeal,,request：请求。
2853,require,B2,verb,/rɪˈkwaɪə(r)/,需要；要求,require permission;require to;require patience,This job will require patience and clear communication.,这份工作需要耐心和清晰沟通。,need;demand,,require：需要。
2854,requirement,B2,noun,/rɪˈkwaɪəmənt/,要求,meet requirements;basic requirement;entry requirement,A passport is a basic requirement for overseas travel.,护照是出国旅行的基本要求。,need;condition,,require → requirement：要求条件。
2855,rescue,B2,verb;noun,/ˈreskjuː/,营救,rescue team;rescue from;come to the rescue,A rescue team reached the climbers before dark.,救援队天黑前抵达攀登者身边。,save;deliver,,rescue：救援。
2856,researcher,B2,noun,/rɪˈsɜːtʃə(r)/,研究人员,medical researcher;lead researcher;researcher in,A medical researcher explained the new treatment.,一位医学研究者解释了新疗法。,investigator;scientist,,research → researcher：研究员。
2857,reservation,B2,noun,/ˌrezəˈveɪʃn/,预订；保留,make a reservation;hotel reservation;have a reservation,Do you have a reservation under the name Brown?,您是否以布朗的名字预订了？,booking;doubt,,reserve → reservation：预订。
2858,reserve,B2,verb;noun,/rɪˈzɜːv/,预订；储备,reserve a table;nature reserve;in reserve,Please reserve a table for four at seven o'clock.,请预订七点四人桌。,book;keep,,reserve：预订或储备。
2859,resident,B2,noun,/ˈrezɪdənt/,居民,local resident;permanent resident;resident of,Local residents opposed the new nightclub plan.,当地居民反对新建夜总会的计划。,inhabitant;dweller,visitor,reside → resident：居民。
2860,resign,B2,verb,/rɪˈzaɪn/,辞职,resign from;resign as;suddenly resign,She decided to resign from her job next month.,她决定下月辞去工作。,quit;step down,,resign：辞职。
2861,resist,B2,verb,/rɪˈzɪst/,抵抗,resist change;hard to resist;resist pressure,Try to resist the pressure to finish too quickly.,尽量抵制过快完成的压力。,oppose;withstand,yield,resist：抵抗。
2862,resistance,B2,noun,/rɪˈzɪstəns/,抵抗,meet resistance;drug resistance;resistance to,The new plan may meet resistance from staff.,新计划可能遭到员工抵制。,opposition;immunity,,resist → resistance：抵抗。
2863,resolution,B2,noun,/ˌrezəˈluːʃn/,决议；决心；分辨率,New Year resolution;pass a resolution;show resolution,Her New Year resolution is to read more books.,她的新年决心是多读书。,decision;resolve,,resolve → resolution：决议或决心。
2864,resolve,B2,verb,/rɪˈzɒlv/,解决；决心,resolve a problem;resolve to;fully resolve,Talking calmly helped them resolve the argument.,冷静交谈帮助他们解决了争论。,solve;decide,,resolve：解决或下决心。
2865,resort,B2,noun,/rɪˈzɔːt/,度假胜地,seaside resort;last resort;resort to,They spent a week at a quiet seaside resort.,他们在安静的海滨度假村待了一周。,holiday place;turn to,,resort：度假地，或诉诸。
2866,resource,B2,noun,/rɪˈsɔːs/,资源,natural resource;human resource;limited resources,Water is a precious natural resource in dry areas.,水在干旱地区是珍贵自然资源。,asset;supply,,resource：资源。
2867,respective,B2,adj.,/rɪˈspektɪv/,各自的,respective teams;respective roles;return to respective,Players returned to their respective teams after the match.,比赛后球员回到各自队伍。,individual;particular,,respect → respective：各自的。
2868,respectively,B2,adv.,/rɪˈspektɪvli/,分别地,A and B respectively;finish respectively;aged respectively,Tom and Anna finished first and second respectively.,汤姆和安娜分别获得第一和第二。,in that order,,respective + ly：分别地。
2869,respond,B2,verb,/rɪˈspɒnd/,回应,respond to;respond quickly;respond positively,Please respond to this email before Friday.,请周五前回复这封邮件。,reply;react,,respond：回应。
2870,response,B2,noun,/rɪˈspɒns/,回应,quick response;in response to;emergency response,We received a quick response from the customer team.,我们很快收到客户团队的回复。,reply;answer,,respond → response：回应。
2871,responsibility,B2,noun,/rɪˌspɒnsəˈbɪləti/,责任,take responsibility;sense of responsibility;responsibility for,Adults must take responsibility for their choices.,成年人必须为自己的选择负责。,duty;obligation,,responsible → responsibility：责任。
