Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
2901,robot,B2,noun,/ˈrəʊbɒt/,机器人,industrial robot;robot dog;build a robot,The factory uses a robot to pack the boxes.,工厂用机器人打包纸箱。,automaton;machine,,robot：机器人。
2902,crystal,B2,noun,/ˈkrɪstl/,水晶；结晶体,crystal clear;ice crystal;crystal glass,The lake water was crystal clear after rain.,雨后湖水清澈如水晶。,gem;quartz,,crystal：水晶。
2903,exit,B2,noun;verb,/ˈeksɪt/,出口；退出,emergency exit;exit the building;exit door,Please use the emergency exit nearest to you.,请使用离你最近的紧急出口。,way out;leave,entrance;enter,ex + it：走出去。
2904,clinic,B2,noun,/ˈklɪnɪk/,诊所,dental clinic;at the clinic;health clinic,She booked an appointment at the dental clinic.,她在牙科诊所预约了时间。,surgery;health centre,,clinic：门诊部。
2905,underneath,B2,prep.;adv.,/ˌʌndəˈniːθ/,在……下面,underneath the table;hidden underneath;from underneath,The cat is sleeping underneath the sofa again.,猫又在沙发下面睡觉。,beneath;under,on top,under + neath：在下侧。
2906,tribe,B2,noun,/traɪb/,部落；族群,local tribe;tribe member;belong to a tribe,The museum explains life in an ancient tribe.,博物馆讲解古代部落的生活。,clan;group,,tribe：部落。
2907,incredibly,B2,adv.,/ɪnˈkredəbli/,难以置信地；极其,incredibly hard;incredibly kind;incredibly fast,She finished the race incredibly fast.,她以难以置信的速度跑完全程。,amazingly;extremely,slightly,incredible + ly：极其。
2908,interrupt,B2,verb,/ˌɪntəˈrʌpt/,打断；中断,interrupt someone;sorry to interrupt;interrupt a meeting,Please do not interrupt while others are speaking.,别人讲话时请不要打断。,cut in;disturb,continue,inter + rupt：从中间断开。
2909,skip,B2,verb,/skɪp/,跳过；蹦跳,skip a class;skip breakfast;skip along,Do not skip breakfast before a long exam.,长考前不要不吃早餐。,omit;hop,,skip：跳过。
2910,motive,B2,noun,/ˈməʊtɪv/,动机,motive for;hidden motive;main motive,Police are still looking for a clear motive.,警方仍在寻找明确动机。,reason;purpose,,motive：动机。
2911,clay,B2,noun,/kleɪ/,黏土,clay pot;modelling clay;soft clay,Children shaped animals from soft modelling clay.,孩子们用软橡皮泥捏动物。,earth;mud,,clay：黏土。
2912,goods,B2,noun,/ɡʊdz/,商品；货物,goods and services;deliver goods;damaged goods,Trucks deliver goods to shops early each morning.,卡车每天清晨给商店送货。,merchandise;products,,goods：货物（复数概念）。
2913,impact,B2,noun;verb,/ˈɪmpækt/,影响；冲击,have an impact;environmental impact;impact on,The new law will have a big impact on schools.,新法会对学校产生重大影响。,effect;influence,,impact：冲击力/影响。
2914,pulse,B2,noun;verb,/pʌls/,脉搏；脉冲,check your pulse;pulse rate;pulse with,The nurse will check your pulse and blood pressure.,护士会测你的脉搏和血压。,heartbeat;beat,,pulse：脉搏。
2915,technically,B2,adv.,/ˈteknɪkli/,严格说来；技术上,technically possible;technically speaking;technically correct,"Technically speaking, the rule still applies.",严格说来，该规则仍然适用。,strictly;in theory,,technical + ly：从技术上说。
2916,oxygen,B2,noun,/ˈɒksɪdʒən/,氧气,oxygen mask;oxygen level;need oxygen,Plants produce oxygen that humans need to breathe.,植物产生人类呼吸所需的氧气。,O2 gas,,oxygen：氧。
2917,ex,B2,noun;prefix,/eks/,前任；前……,ex-husband;ex-girlfriend;my ex,She still talks politely with her ex about the children.,她仍礼貌地和前夫谈孩子的事。,former partner,,ex：前任（常作前缀）。
2918,liver,B2,noun,/ˈlɪvə(r)/,肝脏,liver disease;liver function;damage the liver,Too much alcohol can damage the liver.,过量饮酒会损伤肝脏。,organ,,liver：肝。
2919,surgeon,B2,noun,/ˈsɜːdʒən/,外科医生,heart surgeon;surgeon general;skilled surgeon,The surgeon explained the operation carefully.,外科医生仔细解释了手术。,operator;doctor,,surgery → surgeon：外科医师。
2920,jazz,B2,noun,/dʒæz/,爵士乐,jazz music;jazz club;jazz band,They listened to live jazz in a small club.,他们在小俱乐部听现场爵士乐。,music style,,jazz：爵士乐。
