Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
2201,reverse,B1,verb; noun; adj.,/rɪˈvɜːs/,颠倒；倒车；相反的,reverse a decision;in reverse;reverse gear,The council may reverse its earlier decision.,议会可能撤销早先的决定。,overturn;opposite,forward,re + verse：翻转到反面。
2202,mode,B1,noun,/məʊd/,模式；方式,mode of transport;safe mode;in work mode,Cycling is a healthy mode of transport.,骑自行车是一种健康的出行方式。,method;manner,,mode：运作方式。
2203,mirror,B1,noun; verb,/ˈmɪrə(r)/,镜子；反映,look in the mirror;rear-view mirror;mirror image,She checked her hair in the bathroom mirror.,她在浴室镜子前检查发型。,reflect;glass,,mirror：照出影像。
2204,awful,B1,adj.,/ˈɔːfl/,糟糕的,awful weather;feel awful;awful smell,The food tasted awful after it burned.,食物烧焦后味道糟透了。,terrible;dreadful,wonderful,awe → awful：令人畏惧→很糟。
2205,pose,B1,verb; noun,/pəʊz/,造成；姿势,pose a threat;pose a question;strike a pose,Heavy traffic can pose a threat to cyclists.,拥堵交通可能对骑行者构成威胁。,present;posture,,pose：摆出姿态，或提出。
2206,adjust,B1,verb,/əˈdʒʌst/,调整；适应,adjust to;adjust the volume;adjust settings,It took time to adjust to the new timetable.,适应新时刻表花了一些时间。,adapt;modify,,ad + just：调到合适。
2207,creative,B1,adj.,/kriˈeɪtɪv/,有创造力的,creative idea;creative writing;creative solution,She found a creative solution to the storage problem.,她找到了存储问题的创意解决办法。,imaginative;inventive,unimaginative,create → creative：能创造的。
2208,nowadays,B1,adv.,/ˈnaʊədeɪz/,如今,nowadays people;more common nowadays;hardly nowadays,Nowadays many people work from home some days.,如今许多人有些日子在家办公。,today;these days,in the past,now + a + days：当今这些日子。
2209,poem,B1,noun,/ˈpəʊɪm/,诗,write a poem;love poem;read a poem,He wrote a short poem for his mother's birthday.,他为母亲生日写了一首短诗。,verse;rhyme,,poem：诗歌作品。
2210,agricultural,B1,adj.,/ˌæɡrɪˈkʌltʃərəl/,农业的,agricultural land;agricultural product;agricultural industry,Most agricultural land here is used for wheat.,这里多数农业用地种小麦。,farming;rural,industrial,agriculture → agricultural：农耕的。
2211,competitor,B1,noun,/kəmˈpetɪtə(r)/,竞争者,main competitor;strong competitor;beat a competitor,Our main competitor launched a cheaper product.,主要竞争对手推出了更便宜的产品。,rival;opponent,partner,compete → competitor：竞争的一方。
2212,alcohol,B1,noun,/ˈælkəhɒl/,酒精；酒,drink alcohol;alcohol content;no alcohol,Drivers must not drink alcohol before driving.,司机开车前不得饮酒。,liquor;spirit,,alcohol：含乙醇的饮料。
2213,festival,B1,noun,/ˈfestɪvl/,节日；艺术节,music festival;film festival;annual festival,The city hosts a famous music festival each summer.,这座城市每年夏天举办著名音乐节。,celebration;fair,,fest → festival：欢庆活动。
2214,vegetable,B1,noun,/ˈvedʒtəbl/,蔬菜,fresh vegetables;vegetable soup;eat vegetables,Children should eat more fresh vegetables every day.,孩子每天应多吃新鲜蔬菜。,greens;produce,,vegetable：植物可食用部分。
2215,van,B1,noun,/væn/,厢式货车,delivery van;park the van;white van,The delivery van blocked the narrow street.,送货车堵住了窄街。,truck;wagon,,van：封闭式轻型货车。
2216,confident,B1,adj.,/ˈkɒnfɪdənt/,自信的,feel confident;confident about;confident smile,She felt confident before the presentation.,演讲前她感到自信。,self-assured;sure,insecure;doubtful,confidence → confident：有信心。
2217,planet,B1,noun,/ˈplænɪt/,行星,planet Earth;distant planet;explore a planet,Astronomers discovered a distant planet last year.,天文学家去年发现了一颗遥远行星。,world;globe,,planet：绕恒星运行的天体。
2218,curve,B1,noun; verb,/kɜːv/,曲线；弯曲,sharp curve;learning curve;curve around,Drive slowly around the sharp curve ahead.,前面急弯，请慢速驾驶。,bend;arc,straight line,curve：弯曲的线。
2219,knee,B1,noun,/niː/,膝盖,hurt your knee;knee injury;on your knees,He hurt his knee while playing football.,他踢球时伤了膝盖。,joint,,knee：腿部弯曲处（k 不发音）。
2220,overcome,B1,verb,/ˌəʊvəˈkʌm/,克服,overcome difficulties;overcome fear;hard to overcome,She worked hard to overcome her fear of speaking.,她努力克服了害怕发言的恐惧。,conquer;surmount,succumb,over + come：从上方跨过。
2221,web,B1,noun,/web/,网；互联网,spider web;the Web;web page,She searched the Web for cheap train tickets.,她在网上搜索便宜火车票。,network;internet,,web：蜘蛛网，也指万维网。
2222,depth,B1,noun,/depθ/,深度,in depth;depth of;at a depth of,The lake reaches a depth of twenty metres.,该湖深达二十米。,deepness;intensity,shallowness,deep → depth：有多深。
2223,entrance,B1,noun,/ˈentrəns/,入口,main entrance;entrance fee;entrance to,Please wait at the main entrance of the museum.,请在博物馆正门等候。,entry;doorway,exit,enter → entrance：进入处。
