Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
101,busy,A1,adj.,/ˈbɪzi/,忙碌的,busy day;keep busy;busy with,She has a very busy day at the office.,她今天在办公室非常忙碌。,occupied;active,free;idle,busy 音似“逼急”，事情把人逼得很急。
102,but,A1,conj.,/bʌt/,但是；除了,but also;nothing but;last but one,I like tea but I prefer coffee today.,我喜欢茶，但今天更想喝咖啡。,however;yet,and,but 一转折，前后意思拧一下。
103,butter,A1,noun,/ˈbʌtə(r)/,黄油,bread and butter;butter knife;spread butter,Please pass the butter for my toast.,请把黄油递给我抹吐司。,spread,,butter 软软的，涂在面包上。
104,buy,A1,verb,/baɪ/,购买,buy tickets;buy for;buy online,We need to buy tickets before the show.,演出前我们需要买票。,purchase;get,sell,buy 与 by 同音不同义，付钱才是 buy。
105,by,A1,prep.; adv.,/baɪ/,通过；在旁边；到……为止,by bus;by the way;by Friday,She goes to work by bus every morning.,她每天早上坐公交上班。,via;beside,without,by 表方式：by bus 靠公交完成。
106,cafe,A1,noun,/ˈkæfeɪ/,咖啡馆,coffee cafe;local cafe;cafe near,We met at a small cafe near the station.,我们在车站附近的一家小咖啡馆见面。,coffee shop;bistro,,cafe 来自法语，想成喝咖啡的小店。
107,cake,A1,noun,/keɪk/,蛋糕,birthday cake;piece of cake;chocolate cake,Mum baked a chocolate cake for dessert.,妈妈烤了巧克力蛋糕当甜点。,pastry;dessert,,piece of cake 也表示“小菜一碟”。
108,call,A1,verb; noun,/kɔːl/,打电话；称呼；呼叫,call a friend;give a call;call back,I will call you after the meeting ends.,会议结束后我会给你打电话。,phone;ring,hang up,call 张口一喊，或拿起电话。
109,camera,A1,noun,/ˈkæmərə/,相机；摄像头,digital camera;camera phone;on camera,He packed a digital camera for the trip.,他为旅行带了一台数码相机。,lens;camcorder,,camera 抓拍画面，像捕捉瞬间。
110,camp,A1,noun; verb,/kæmp/,营地；露营,summer camp;camp site;go camping,The children loved summer camp last year.,孩子们去年很喜欢夏令营。,campsite;encamp,,camp 帐篷一扎就是营地。
111,can,A1,modal; noun,/kæn/,能够；罐头,can swim;can of;cannot,She can swim quite well for her age.,以她的年龄来说，她游泳已经很好了。,able;tin,cannot,can 能力或罐头，看语境。
112,capital,A1,noun; adj.,/ˈkæpɪtl/,首都；大写；资本,capital city;capital letter;in capital,Paris is the capital of France.,巴黎是法国的首都。,metropolis;uppercase,lowercase,capital 既是首都，也是大写字母。
113,car,A1,noun,/kɑː(r)/,小汽车,drive a car;by car;car park,They drove a car to the countryside.,他们开车去了乡下。,vehicle;auto,,car 短促，想到方向盘。
114,card,A1,noun,/kɑːd/,卡片；纸牌,birthday card;credit card;ID card,Please bring your ID card to the exam.,请带身份证参加考试。,postcard;pass,,card 一张薄片，信息写在上面。
115,carefully,A1,adv.,/ˈkeəfəli/,小心地；仔细地,drive carefully;read carefully;listen carefully,Please read the instructions carefully first.,请先仔细阅读说明。,cautiously;attentively,carelessly,careful + ly：把小心变成副词。
116,carrot,A1,noun,/ˈkærət/,胡萝卜,fresh carrot;carrot soup;carrot stick,She added a fresh carrot to the soup.,她往汤里加了一根新鲜胡萝卜。,vegetable,,carrot 橙黄，像奖励的“萝卜”。
