Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
601,particularly,A2,adv.,/pəˈtɪkjələli/,尤其；特别,particularly important;particularly good;not particularly,I particularly enjoy quiet mornings with a book.,我特别喜欢安静地读书的早晨。,especially;notably,,particular + ly：在众物中特别点出。
602,wife,A2,noun,/waɪf/,妻子,his wife;husband and wife;wife of,His wife works as a nurse at the city hospital.,他的妻子在市医院当护士。,spouse;partner,husband,wife：已婚女性一方。
603,sport,A2,noun; verb,/spɔːt/,运动；炫耀,team sport;play sport;sport a smile,Football is the most popular sport at our school.,足球是我们学校最受欢迎的运动。,athletics;game,,sport：身体参与的竞赛活动。
604,prepare,A2,verb,/prɪˈpeə/,准备,prepare for;prepare a meal;well prepared,Please prepare for the test by reviewing notes.,请通过复习笔记来准备考试。,ready;arrange,,pre + pare：事先把东西备好。
605,discuss,A2,verb,/dɪˈskʌs/,讨论,discuss with;discuss a plan;openly discuss,We need to discuss the timetable before Friday.,我们需要在周五前讨论时间表。,talk over;debate,,discuss：把问题摊开来说。
606,response,A2,noun,/rɪˈspɒns/,回应；回答,in response to;quick response;no response,She got a quick response to her job application.,她很快收到了求职申请的回复。,reply;answer,,respond 的名词：对刺激作出反应。
607,voice,A2,noun; verb,/vɔɪs/,声音；表达,loud voice;raise your voice;voice an opinion,Please speak in a clear voice during the call.,通话时请用清晰的嗓音说话。,tone;sound,silence,voice：喉咙发出的声，或说出看法。
608,piece,A2,noun; verb,/piːs/,一块；作品；拼凑,a piece of;piece of advice;piece together,Would you like a piece of chocolate cake?,你想要一块巧克力蛋糕吗？,bit;portion,whole,piece：整体里切下的一小部分。
609,finish,A2,verb; noun,/ˈfɪnɪʃ/,完成；结束,finish work;finish off;photo finish,I hope to finish the report before lunchtime.,我希望在午饭前写完报告。,complete;end,start;begin,finish：跑到终点线。
610,suppose,A2,verb,/səˈpəʊz/,认为；假设,I suppose;suppose that;be supposed to,I suppose we should leave a bit earlier today.,我想我们今天应该早一点出发。,assume;guess,,suppose：权当如此，先这么想。
