Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
501,mail,A1,noun; verb,/meɪl/,邮件；邮寄,send mail;by mail;email,Please send the forms by mail today.,请今天把表格邮寄出去。,post;email,,mail：通过邮局或电邮寄出。
502,main,A1,adj.,/meɪn/,主要的,main road;main idea;main course,Turn left onto the main road after the bridge.,过桥后左转上主路。,chief;principal,minor,main：最主要的那一个。
503,make,A1,verb,/meɪk/,制作；使得,make a cake;make sure;make friends,Can you make a cake for the party tonight?,你能为今晚派对做一个蛋糕吗？,create;produce,destroy,make：做出或使得。
504,man,A1,noun,/mæn/,男人；人,young man;man and woman;police man,A young man helped me carry the heavy bags.,一位年轻人帮我提了沉重的包。,male;person,woman,man：成年男性，有时泛指人。
505,many,A1,det.; pron.,/ˈmeni/,许多,many people;how many;too many,How many students are in your English class?,你们英语班有多少学生？,lots of;numerous,few,many：可数名词的“许多”。
506,map,A1,noun,/mæp/,地图,city map;on the map;look at a map,We looked at a map to find the museum.,我们看地图找博物馆。,chart;plan,,map：把地方画在纸上。
507,March,A1,noun,/mɑːtʃ/,三月,in March;early March;March weather,Her birthday is in early March every year.,她的生日每年三月初。,,,March：春天的第三个月。
508,mark,A1,noun; verb,/mɑːk/,分数；标记,high mark;mark with;full marks,She got a high mark in the maths test.,她数学测验得了高分。,grade;score,,mark：分数，或做标记。
509,market,A1,noun,/ˈmɑːkɪt/,市场,street market;at the market;market price,We buy fresh fruit at the street market.,我们在街头市场买新鲜水果。,bazaar;marketplace,,market：买卖物品的地方。
510,married,A1,adj.,/ˈmærid/,已婚的,get married;married couple;married to,They got married in a small town last year.,他们去年在一座小镇结婚了。,wedded,single,married：已经结婚的状态。
511,marry,A1,verb,/ˈmæri/,结婚,marry someone;marry young;ask to marry,He wants to marry her next summer.,他想明年夏天娶她。,wed,divorce,marry：与某人结婚。
512,match,A1,noun; verb,/mætʃ/,比赛；匹配,football match;match the colour;perfect match,Did you watch the football match last night?,你昨晚看足球比赛了吗？,game;pair,,match：比赛，或两者相配。
513,May,A1,noun,/meɪ/,五月,in May;early May;May Day,The flowers look beautiful in May here.,这里五月的花很漂亮。,,,May：晚春的月份。
514,maybe,A1,adv.,/ˈmeɪbi/,也许,maybe later;maybe not;or maybe,Maybe we can meet after class tomorrow.,也许我们明天课后可以见面。,perhaps;possibly,definitely,maybe = may + be：也许是。
515,me,A1,pron.,/miː/,我（宾格）,give me;for me;with me,"Can you give me a glass of water, please?",请给我一杯水好吗？,myself,,me：I 的宾格。
516,meal,A1,noun,/miːl/,一餐,have a meal;main meal;cooked meal,We had a big meal with the whole family.,我们和全家人吃了丰盛的一餐。,food;dinner,,meal：完整的一餐饭。
517,mean,A1,verb; adj.,/miːn/,意思是；吝啬的,mean to;What does it mean;mean well,What does this word mean in the sentence?,这个词在句子里是什么意思？,signify;intend,generous,mean：意思是，也可指吝啬。
518,meaning,A1,noun,/ˈmiːnɪŋ/,意思,meaning of;double meaning;full of meaning,Do you know the meaning of this English word?,你知道这个英语单词的意思吗？,sense;definition,,mean + ing：词语背后的意思。
519,meat,A1,noun,/miːt/,肉,red meat;meat and fish;piece of meat,I do not eat much red meat these days.,我这些天不怎么吃红肉。,flesh,,meat：可食用的动物肉。
520,medicine,A1,noun,/ˈmedsn/,药；医学,take medicine;medicine for;study medicine,Remember to take your medicine after meals.,记得饭后吃药。,drug;treatment,,medicine：治病的药，也指医学。
521,meet,A1,verb,/miːt/,遇见,meet friends;meet for;nice to meet,Shall we meet for coffee after work today?,我们今天下班后见面喝咖啡好吗？,encounter;see,,meet：与人碰面。
