Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
1501,finger,B1,noun,/ˈfɪŋɡə(r)/,手指,point a finger;finger tip;cut a finger,She pointed her finger at the map on the wall.,她用手指指着墙上的地图。,digit,,finger：手上的五根指头。
1502,relevant,B1,adj.,/ˈreləvənt/,相关的,relevant to;highly relevant;relevant information,Is this book relevant to your research topic?,这本书和你的研究主题相关吗？,related;pertinent,irrelevant,re + levant：与话题“抬起来”相关。
1503,explore,B1,verb,/ɪkˈsplɔː(r)/,探索；探究,explore an idea;explore the area;explore further,We plan to explore the old city on foot tomorrow.,我们计划明天步行探索这座古城。,investigate;discover,,ex + plore：向外探寻。
1504,leadership,B1,noun,/ˈliːdəʃɪp/,领导；领导力,strong leadership;leadership skills;under the leadership,The team needs strong leadership during the crisis.,危机时期团队需要有力领导。,guidance;direction,,leader + ship：领导者的身份与能力。
1505,commitment,B1,noun,/kəˈmɪtmənt/,承诺；投入,make a commitment;strong commitment;commitment to,She made a clear commitment to finish the project.,她明确承诺要完成这个项目。,promise;dedication,,commit + ment：承诺并投入。
1506,wake,B1,verb; noun,/weɪk/,醒来；唤醒；尾流,wake up;wake someone;in the wake of,Please wake me up at seven tomorrow morning.,请明天早上七点叫醒我。,awaken;rouse,sleep,wake up：从睡着状态醒过来。
1507,necessarily,B1,adv.,/ˌnesəˈserəli/,必然地；必定,not necessarily;necessarily mean;necessarily true,A high price does not necessarily mean better quality.,高价不一定意味着质量更好。,inevitably;inevitably,optionally,必要（necessary）地发生。
1508,bright,B1,adj.,/braɪt/,明亮的；聪明的,bright light;bright student;bright future,The room felt bright after we opened the curtains.,拉开窗帘后房间变得明亮。,intelligent;vivid,dull;dim,bright：光线亮，或人脑子亮。
1509,frame,B1,noun; verb,/freɪm/,框架；装框,picture frame;frame of mind;frame a photo,She bought a wooden frame for the family photo.,她给全家福买了个木框。,structure;border,,frame：把画面围起来的框。
1510,slowly,B1,adv.,/ˈsləʊli/,缓慢地,walk slowly;slowly but surely;speak slowly,He walked slowly across the quiet street.,他慢慢走过安静的街道。,gradually,quickly;rapidly,slow + ly：以慢的方式。
1511,bond,B1,noun; verb,/bɒnd/,纽带；债券；粘结,strong bond;bond with;chemical bond,They formed a strong bond during the trip.,旅途中他们结下了深厚情谊。,link;tie,breach,bond：把人或物粘在一起的纽带。
1512,hire,B1,verb; noun,/ˈhaɪə(r)/,雇用；租用,hire someone;for hire;hire a car,The company plans to hire three new engineers.,公司计划雇用三名新工程师。,employ;rent,fire;dismiss,hire：花钱请人做事或租用。
1513,hole,B1,noun,/həʊl/,洞；孔,dig a hole;black hole;hole in,There is a big hole in the middle of the road.,路中间有一个大洞。,gap;opening,,hole：中间空掉的地方。
1514,tie,B1,noun; verb,/taɪ/,领带；系；平局,tie a knot;close tie;tie with,Please tie your shoelaces before you run.,跑步前请系好鞋带。,bind;draw,untie,tie：把两端系紧，也可指领带。
1515,internal,B1,adj.,/ɪnˈtɜːnl/,内部的,internal affairs;internal email;internal damage,This is an internal matter for the university.,这是学校的内部事务。,inner;domestic,external,in + ternal：在里面的。
1516,chain,B1,noun; verb,/tʃeɪn/,链条；连锁,supply chain;chain of;chain store,The bike lock is a heavy metal chain.,自行车锁是一条沉重的金属链。,link;series,,chain：一环扣一环的链条。
1517,literature,B1,noun,/ˈlɪtrətʃə(r)/,文学；文献,English literature;literature review;classical literature,She studied modern literature at university.,她在大学学习现代文学。,writing;texts,,literature：以文字创作的作品与文献。
1518,victim,B1,noun,/ˈvɪktɪm/,受害者,crime victim;fall victim to;help the victims,The fire left several families as victims of loss.,火灾使几户家庭成了损失的受害者。,casualty;sufferer,,victim：受到伤害或损失的人。
1519,threaten,B1,verb,/ˈθretn/,威胁；危及,threaten to;threaten someone;threaten safety,Heavy rain may threaten the outdoor concert tonight.,大雨可能危及今晚的户外演唱会。,menace;intimidate,reassure,threat + en：使成为威胁。
1520,division,B1,noun,/dɪˈvɪʒn/,分开；部门；除法,division of labour;sales division;clear division,There is a clear division between work and rest.,工作与休息之间界限分明。,separation;section,unity,di + vision：分成不同部分。
1521,secure,B1,adj.; verb,/sɪˈkjʊə(r)/,安全的；确保；获得,secure job;secure the door;feel secure,Please secure the door before you leave the office.,离开办公室前请把门关严。,safe;obtain,insecure;risk,se + cure：保护到没有忧虑。
1522,amaze,B1,verb,/əˈmeɪz/,使惊讶,amaze someone;be amazed by;truly amaze,The magician’s trick will amaze the children.,魔术师的把戏会让孩子们惊叹。,astonish;impress,,a + maze：像走进迷宫般惊讶。
1523,device,B1,noun,/dɪˈvaɪs/,设备；装置,electronic device;mobile device;safety device,This small device can measure your heart rate.,这个小设备能测心率。,gadget;tool,,device：为特定目的设计的装置。
1524,birth,B1,noun,/bɜːθ/,出生；诞生,give birth;date of birth;birth of,The birth of their daughter changed their lives.,女儿的出生改变了他们的生活。,delivery;origin,death,birth：生命开始的那一刻。
1525,forest,B1,noun,/ˈfɒrɪst/,森林,dense forest;forest fire;walk in the forest,We hiked through a quiet forest after lunch.,午饭后我们徒步穿过一片安静的森林。,woods;woodland,,forest：大片树木覆盖的地方。
1526,label,B1,noun; verb,/ˈleɪbl/,标签；贴标签,food label;label as;read the label,Please read the label before you take the medicine.,服药前请先看标签。,tag;mark,,label：说明内容或身份的签。
1527,root,B1,noun; verb,/ruːt/,根；根源；扎根,root cause;plant roots;take root,We need to find the root cause of the problem.,我们需要找出问题的根源。,source;origin,,root：植物的根，也指事情根源。
1528,factory,B1,noun,/ˈfæktəri/,工厂,car factory;factory worker;factory floor,Her uncle works in a large car factory.,她叔叔在一家大型汽车工厂工作。,plant;mill,,factory：把原材料做成产品的地方。
1529,expense,B1,noun,/ɪkˈspens/,费用；开支,at great expense;travel expense;cut expenses,Travel expense is paid by the company this month.,本月差旅费由公司支付。,cost;outlay,income,ex + pense：花出去的钱。
1530,channel,B1,noun; verb,/ˈtʃænl/,频道；渠道；河道,TV channel;distribution channel;channel energy,She switched to another news channel after dinner.,晚饭后她换到另一个新闻频道。,route;passage,,channel：信息或水流经过的通道。
1531,investigate,B1,verb,/ɪnˈvestɪɡeɪt/,调查,investigate a crime;investigate further;police investigate,The police will investigate the accident carefully.,警方将仔细调查这起事故。,examine;probe,,in + vestigate：深入查访。
1532,recommendation,B1,noun,/ˌrekəmenˈdeɪʃn/,推荐；建议,make a recommendation;strong recommendation;letter of recommendation,My teacher wrote a strong recommendation for me.,老师为我写了强有力的推荐信。,advice;suggestion,,recommend + ation：推荐的结果。
1533,rank,B1,noun; verb,/ræŋk/,等级；排名；列队,high rank;rank among;rank first,Her university ranks among the best in the country.,她的大学在全国名列前茅。,position;grade,,rank：排队后的位置高低。
1534,typical,B1,adj.,/ˈtɪpɪkl/,典型的；平常的,typical day;typical example;typical of,A typical day starts with coffee and emails.,平常的一天从咖啡和邮件开始。,usual;characteristic,atypical;unusual,type + ical：属于某一类型。
1535,west,B1,noun; adj.; adv.,/west/,西；西方的,go west;west of;to the west,The sun sets in the west every evening.,太阳每天傍晚在西边落下。,,east,west：地图上左边的方向（面对北时）。
1536,friendly,B1,adj.,/ˈfrendli/,友好的,friendly smile;user-friendly;friendly to,The hotel staff were friendly and helpful.,酒店员工友好又乐于助人。,kind;amiable,unfriendly;hostile,friend + ly：像朋友一样。
1537,resident,B1,noun; adj.,/ˈrezɪdənt/,居民；居住的,local resident;permanent resident;resident of,Local residents asked for cleaner streets.,当地居民要求街道更干净。,inhabitant;dweller,visitor,reside + ent：住在某地的人。
1538,provision,B1,noun,/prəˈvɪʒn/,供应；条款；预备,make provision;legal provision;provision of,The law includes a clear provision for sick leave.,法律对病假有明确条款。,supply;clause,,pro + vision：事先看到并准备好。
1539,concentrate,B1,verb,/ˈkɒnsntreɪt/,集中；浓缩,concentrate on;concentrate hard;hard to concentrate,Please concentrate on the next three questions.,请集中注意力做接下来三道题。,focus;centre,distract,con + centrate：把注意力收到中心。
1540,plenty,B1,pron.; noun; adv.,/ˈplenti/,充足；大量,plenty of;plenty more;in plenty,There is plenty of time to finish the report.,还有充足时间完成报告。,lots;abundance,scarcity,plenty：够多、不用担心不够。
1541,export,B1,verb; noun,/ɪkˈspɔːt/; /ˈekspɔːt/,出口；输出,export goods;export market;oil export,The country exports coffee to many markets.,该国向许多市场出口咖啡。,ship out;sell abroad,import,ex + port：从港口运出去。
1542,entirely,B1,adv.,/ɪnˈtaɪəli/,完全地,entirely different;entirely sure;not entirely,I am not entirely sure about the final date.,我对最终日期并不完全确定。,completely;wholly,partly,entire + ly：整个地。
1543,strongly,B1,adv.,/ˈstrɒŋli/,强烈地；坚决地,strongly agree;strongly recommend;feel strongly,I strongly recommend booking tickets early.,我强烈建议尽早订票。,firmly;powerfully,weakly,strong + ly：以强的方式。
1544,bridge,B1,noun; verb,/brɪdʒ/,桥；弥合,cross a bridge;bridge the gap;build a bridge,A new bridge connects the two small towns.,一座新桥连接了两座小镇。,link;span,,bridge：架在两岸之间的连接。
1545,consist,B1,verb,/kənˈsɪst/,由……组成,consist of;consist in;mainly consist,The committee consists of five teachers.,委员会由五位教师组成。,comprise;be made up of,,con + sist：站在一起构成整体。
1546,graduate,B1,noun; verb,/ˈɡrædʒuət/; /ˈɡrædʒueɪt/,毕业生；毕业,college graduate;graduate from;graduate student,She will graduate from university next summer.,她明年夏天将大学毕业。,alum;finish,,gradual 升级完成：毕业。
1547,brand,B1,noun; verb,/brænd/,品牌；打上烙印,brand name;famous brand;brand new,She prefers a well-known brand of shampoo.,她更喜欢知名品牌的洗发水。,make;label,,brand：商品的牌子。
1548,moral,B1,adj.; noun,/ˈmɒrəl/,道德的；寓意,moral duty;moral support;the moral of,The story has a clear moral about honesty.,这个故事有一个关于诚实的明确寓意。,ethical;lesson,immoral,moral：关乎对错的规范。
1549,insist,B1,verb,/ɪnˈsɪst/,坚持；坚决要求,insist on;insist that;strongly insist,She insisted on paying for the meal herself.,她坚持要自己付这顿饭钱。,demand;maintain,yield,in + sist：站在立场上不退让。
1550,combination,B1,noun,/ˌkɒmbɪˈneɪʃn/,组合；结合,in combination;combination of;perfect combination,A combination of rest and exercise helped him.,休息与锻炼的结合帮助了他。,mix;blend,separation,combine + ation：合在一起的结果。
1551,abuse,B1,noun; verb,/əˈbjuːs/; /əˈbjuːz/,虐待；滥用,drug abuse;abuse of power;verbal abuse,The report condemns the abuse of public money.,报告谴责滥用公款。,misuse;ill-treat,care;respect,ab + use：错误地使用。
1552,ice,B1,noun,/aɪs/,冰,ice cream;on ice;break the ice,Be careful—there is ice on the steps outside.,小心——外面台阶上有冰。,frost,,ice：水结成的固体。
