Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
2301,latter,B1,adj.,/ˈlætə(r)/,后者的,the latter;latter part;latter option,"Of tea and coffee, I prefer the latter.",茶和咖啡之中，我更喜欢后者。,second;last mentioned,former,latter：两者中的后者。
2302,launch,B1,verb;noun,/lɔːntʃ/,发射；推出,launch a product;launch into;book launch,The company will launch a new phone next month.,公司下月将推出一款新手机。,start;release,,launch：发射或发布。
2303,lawn,B1,noun,/lɔːn/,草坪,front lawn;mow the lawn;lawn tennis,Please mow the front lawn this weekend.,请这个周末修剪前门草坪。,grass;turf,,lawn：修剪平整的草坪。
2304,lay,B1,verb,/leɪ/,放置；产卵,lay the table;lay eggs;lay down,Please lay the table before dinner arrives.,晚饭来前请摆好餐具。,place;set,,lay：放置（规则动词；勿与 lie 混淆）。
2305,layer,B1,noun,/ˈleɪə(r)/,层,layer of paint;top layer;in layers,Add another layer of paint after the first dries.,第一层干后再加一层油漆。,coating;level,,layer：一层。
2306,lead,B1,verb;noun,/liːd/,引导；铅,lead a team;take the lead;lead to,She will lead the project team next term.,下学期她将领导这个项目组。,guide;head,follow,lead：领导或导致（发音 /liːd/）。
2307,leader,B1,noun,/ˈliːdə(r)/,领袖,team leader;political leader;strong leader,A good team leader listens before deciding.,好的组长先倾听再决定。,chief;head,follower,lead → leader：领导者。
2308,leadership,B1,noun,/ˈliːdəʃɪp/,领导力,strong leadership;leadership skills;under the leadership,The club improved under her strong leadership.,在她有力的领导下俱乐部改善了。,guidance;command,,leader → leadership：领导力。
2309,leading,B1,adj.,/ˈliːdɪŋ/,主要的,leading role;leading expert;leading cause,She plays the leading role in the school play.,她在校剧中演主角。,main;top,minor,lead → leading：主要的、领先的。
2310,leaf,B1,noun,/liːf/,叶子,autumn leaf;turn over a new leaf;leaf of,An autumn leaf fell onto the wet pavement.,一片秋叶落在潮湿人行道上。,foliage;page,,leaf：叶子；复数 leaves。
2311,league,B1,noun,/liːɡ/,联盟,football league;in a league;premier league,Our school team joined the local football league.,我校队加入了本地足球联赛。,association;division,,league：联盟或联赛。
2312,lean,B1,verb,/liːn/,倾斜；倚靠,lean against;lean forward;lean meat,Do not lean against the freshly painted wall.,不要靠在刚刷完漆的墙上。,rest;tilt,,lean：倚靠，或精瘦的。
2313,learning,B1,noun,/ˈlɜːnɪŋ/,学习,language learning;lifelong learning;learning from,Online tools support language learning at home.,在线工具支持在家学语言。,study;education,,learn → learning：学习过程。
2314,leather,B1,noun,/ˈleðə(r)/,皮革,leather jacket;real leather;leather bag,He bought a brown leather jacket for winter.,他买了一件棕色皮夹克过冬。,hide;skin,,leather：皮革。
2315,lecture,B1,noun;verb,/ˈlektʃə(r)/,讲座,give a lecture;attend a lecture;lecture on,She will give a lecture on climate change tomorrow.,她明天将就气候变化做一场讲座。,talk;speech,,lecture：讲座。
2316,legal,B1,adj.,/ˈliːɡl/,合法的,legal advice;legal right;legal age,Get legal advice before you sign the contract.,签合同前先寻求法律意见。,lawful;judicial,illegal,legal：合法的、法律的。
2317,legend,B1,noun,/ˈledʒənd/,传说；传奇人物,urban legend;local legend;legend of,The bridge has a famous local legend.,这座桥有著名的本地传说。,myth;story,,legend：传说，也指标杆人物。
2318,legislation,B1,noun,/ˌledʒɪsˈleɪʃn/,立法,new legislation;pass legislation;environmental legislation,New legislation protects workers from unfair dismissal.,新法律保护工人免受不公平解雇。,law;statute,,legislate → legislation：立法。
2319,leisure,B1,noun,/ˈleʒə(r)/,闲暇,leisure time;leisure activity;at leisure,Reading is her favourite leisure activity.,阅读是她最喜欢的休闲活动。,free time;recreation,work,leisure：闲暇。
2320,length,B1,noun,/leŋθ/,长度,full length;at length;length of,Measure the length of the table before you buy cloth.,买布前先量桌子长度。,distance;extent,width;shortness,long → length：长度。
2321,liberal,B1,adj.,/ˈlɪbərəl/,开明的；自由的,liberal views;liberal arts;liberal with,She has liberal views on education reform.,她对教育改革持开明观点。,open-minded;generous,strict;conservative,liberal：开明的，或文科的。
2322,licence,B1,noun,/ˈlaɪsns/,执照（英）,driving licence;licence to;apply for a licence,You need a driving licence to hire a car.,租车需要驾驶执照。,permit;certificate,,英式 licence（名词）；美式 license。
2323,lid,B1,noun,/lɪd/,盖子,lift the lid;jar lid;put a lid on,Please put the lid back on the jam jar.,请把果酱瓶盖盖回去。,cover;top,,lid：盖子。
2324,lifestyle,B1,noun,/ˈlaɪfstaɪl/,生活方式,healthy lifestyle;change lifestyle;lifestyle choice,"A healthy lifestyle includes sleep, food and exercise.",健康生活方式包括睡眠、饮食和运动。,way of life,,life + style：生活方式。
2325,lifetime,B1,noun,/ˈlaɪftaɪm/,一生,in a lifetime;lifetime achievement;once in a lifetime,Seeing the Northern Lights was a once-in-a-lifetime trip.,看见北极光是一生一次的旅行。,whole life;all one's life,,life + time：一生。
2326,lighting,B1,noun,/ˈlaɪtɪŋ/,照明,street lighting;stage lighting;poor lighting,Poor lighting makes reading in this room difficult.,这间房光线差，阅读困难。,illumination;lights,,light → lighting：照明。
2327,likely,B1,adj.,/ˈlaɪkli/,可能的,likely to;most likely;highly likely,It is likely to rain later this afternoon.,今天下午晚些时候可能下雨。,probable;expected,unlikely,likely：很可能的。
2328,limit,B1,noun;verb,/ˈlɪmɪt/,限制,speed limit;set a limit;limit to,Please observe the speed limit near the school.,请遵守学校附近的限速。,boundary;restrict,,limit：限度或限制。
2329,limitation,B1,noun,/ˌlɪmɪˈteɪʃn/,限制,know your limitations;space limitation;limitation of,Honest people know their limitations and ask for help.,坦诚的人了解自身局限并会求助。,restriction;weakness,,limit → limitation：局限。
2330,limited,B1,adj.,/ˈlɪmɪtɪd/,有限的,limited time;limited edition;limited number,There is a limited number of free tickets today.,今天免费票数量有限。,restricted;scarce,unlimited,limit → limited：有限的。
2331,link,B1,noun;verb,/lɪŋk/,联系,link to;strong link;click the link,Please click the link in your email to confirm.,请点击邮件中的链接确认。,connection;connect,,link：链接或联系。
2332,lip,B1,noun,/lɪp/,嘴唇,lower lip;lip balm;bite your lip,She put lip balm on before going outside.,出门前她涂了润唇膏。,mouth edge,,lip：嘴唇。
2333,liquid,B1,noun;adj.,/ˈlɪkwɪd/,液体；液态的,clear liquid;liquid soap;pour liquid,Shake the bottle until the liquid turns pink.,摇瓶子直到液体变成粉色。,fluid,solid;gas,liquid：液体。
2334,listener,B1,noun,/ˈlɪsənə(r)/,听众,careful listener;radio listener;good listener,A good listener makes friends more easily.,善于倾听的人更容易交朋友。,audience;hearer,speaker,listen → listener：倾听者。
2335,literacy,B1,noun,/ˈlɪtərəsi/,读写能力,computer literacy;literacy rate;adult literacy,Computer literacy is now essential in many jobs.,计算机素养如今对许多工作必不可少。,reading skill;competence,illiteracy,literate → literacy：读写能力。
2336,literally,B1,adv.,/ˈlɪtərəli/,字面上,literally mean;almost literally;take literally,He literally ran all the way to the station.,他真的一路跑到了车站。,exactly;actually,figuratively,literal + ly：按字面、确实。
2337,literary,B1,adj.,/ˈlɪtərəri/,文学的,literary prize;literary work;literary critic,She won a literary prize for her first novel.,她因第一部小说获得文学奖。,written;artistic,,literature → literary：文学的。
2338,literature,B1,noun,/ˈlɪtrətʃə(r)/,文学,English literature;world literature;study literature,He studies English literature at university.,他在大学攻读英国文学。,writing;letters,,literature：文学作品总称。
2339,litre,B1,noun,/ˈliːtə(r)/,升（英）,a litre of;two litres;per litre,Please buy two litres of milk on your way home.,回家路上请买两升牛奶。,L;measure,,英式 litre；美式 liter。
2340,lively,B1,adj.,/ˈlaɪvli/,活泼的,lively discussion;lively street;lively music,The café always has lively music on Fridays.,这家咖啡馆周五总有热闹音乐。,energetic;animated,dull;quiet,live → lively：活泼热闹。
2341,living,B1,noun;adj.,/ˈlɪvɪŋ/,生计；活的,make a living;living room;cost of living,Artists often struggle to make a living from paintings.,艺术家常难以靠画画谋生。,livelihood;alive,,live → living：生计，或起居的。
2342,load,B1,noun;verb,/ləʊd/,负荷；装载,heavy load;load a truck;workload,Please help me load these boxes into the van.,请帮我把这些箱子装进货车。,burden;cargo,unload,load：装载或负荷。
2343,loan,B1,noun,/ləʊn/,贷款,bank loan;take out a loan;loan to,They took out a bank loan to buy a flat.,他们贷款买了公寓。,credit;lend,,loan：贷款。
2344,locate,B1,verb,/ləʊˈkeɪt/,找到……的位置,locate a place;hard to locate;locate in,Can you locate the meeting room on this map?,你能在这张地图上找到会议室吗？,find;place,,locate：定位找到。
2345,location,B1,noun,/ləʊˈkeɪʃn/,位置,exact location;filming location;location of,Please share the exact location of the restaurant.,请分享这家餐厅的确切位置。,place;site,,locate → location：地点。
2346,lock,B1,verb;noun,/lɒk/,锁,lock the door;bike lock;under lock and key,Please lock the door when you leave the house.,离开房子时请锁门。,secure;fasten,unlock,lock：锁。
2347,log,B1,noun,/lɒɡ/,原木；日志,keep a log;log in;log of wood,Please keep a log of every phone call today.,请记录今天每通来电。,record;wood,,log：日志，或原木。
2348,logic,B1,noun,/ˈlɒdʒɪk/,逻辑,simple logic;logic of;follow the logic,The plan fails by simple logic and basic maths.,按简单逻辑和基础数学，这计划行不通。,reasoning;sense,,logic：逻辑。
