Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
801,rubbish,A2,noun,/ˈrʌbɪʃ/,垃圾（英）,throw away rubbish;rubbish bin;talk rubbish,Please put the rubbish in the bin outside.,请把垃圾放到外面的桶里。,garbage;trash,treasure,英式 rubbish = 垃圾；美式常说 garbage/trash。
802,rude,A2,adj.,/ruːd/,无礼的,rude remark;be rude;rude to,It is rude to interrupt people while they speak.,打断别人说话是无礼的。,impolite;cheeky,polite;courteous,拼写盯住 rude 的元音，词义记「无礼的」。
803,rule,A2,noun; verb,/ruːl/,规则；统治,break a rule;follow the rules;as a rule,Students must follow every rule in this school.,学生必须遵守学校里的每条规则。,regulation;law,,rule 可与近义词对比，突出「规则」。
804,run,A2,verb; noun,/rʌn/,跑,run fast;run a business;go for a run,I run in the park for thirty minutes every morning.,我每天早上在公园跑步三十分钟。,jog;race,walk,拼写盯住 run 的元音，词义记「跑」。
805,runner,A2,noun,/ˈrʌnə(r)/,跑步者,long-distance runner;fast runner;marathon runner,She is a fast runner on the school athletics team.,她是学校田径队里跑得很快的选手。,athlete;racer,,runner ≈「跑步者」；多看例句里的用法位置。
806,sad,A2,adj.,/sæd/,难过的,feel sad;sad news;sad about,He felt sad when his best friend moved away.,最好的朋友搬走时，他很难过。,unhappy;upset,happy;glad,拼写盯住 sad 的元音，词义记「难过的」。
807,safe,A2,adj.,/seɪf/,安全的,safe place;feel safe;safe and sound,Keep your passport in a safe place during travel.,旅行时把护照放在安全的地方。,secure;protected,dangerous,safe ≈「安全的」；多看例句里的用法位置。
808,sail,A2,verb; noun,/seɪl/,航行,sail across;go sailing;set sail,They will sail across the lake tomorrow morning.,他们明天早上将乘船横渡湖泊。,voyage;cruise,,sail：抓住核心义「航行」，再连搭配一起记。
809,salad,A2,noun,/ˈsæləd/,沙拉,green salad;fruit salad;side salad,I ordered a green salad with my lunch today.,我今天午餐点了一份蔬菜沙拉。,,,拼写盯住 salad 的元音，词义记「沙拉」。
810,salary,A2,noun,/ˈsæləri/,薪水,monthly salary;high salary;salary raise,Her monthly salary covers rent and food easily.,她的月薪足够轻松支付房租和伙食。,pay;wage,,salary ≈「薪水」；多看例句里的用法位置。
811,sale,A2,noun,/seɪl/,出售；促销,on sale;for sale;clearance sale,These shoes are on sale until Sunday evening.,这些鞋子促销到周日晚上。,discount;deal,,把 sale 放进一句自己的日常英语里。
812,salt,A2,noun,/sɔːlt/,盐,add salt;salt and pepper;too much salt,Please add a little salt to the soup now.,请现在往汤里加一点盐。,,,拼写盯住 salt 的元音，词义记「盐」。
813,same,A2,adj.; pron.,/seɪm/,相同的,the same;same as;at the same time,We arrived at the same time as the teacher.,我们和老师同时到达。,identical;equal,different,same：抓住核心义「相同的」，再连搭配一起记。
814,sandwich,A2,noun,/ˈsænwɪtʃ/,三明治,cheese sandwich;make a sandwich;ham sandwich,He made a cheese sandwich for a quick lunch.,他做了个奶酪三明治当快餐午饭。,,,sandwich：抓住核心义「三明治」，再连搭配一起记。
