Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
1301,brand,A2,noun,/brænd/,品牌；商标,brand name;famous brand;brand new,She bought a jacket from a famous brand yesterday.,她昨天买了一件名牌夹克。,make;label,,brand：商品的牌子或商标。
1302,brave,A2,adj.,/breɪv/,勇敢的,brave enough;brave act;feel brave,She felt brave enough to speak in front of the class.,她鼓起勇气在全班面前发言。,courageous,cowardly,brave：心里害怕却仍敢去做。
1303,breathe,A2,verb,/briːð/,呼吸,breathe deeply;breathe in;hard to breathe,Please breathe deeply before you start the race.,起跑前请先深呼吸。,inhale;respire,,breathe 是动词；breath 是名词。
1304,breath,A2,noun,/breθ/,呼吸；气息,out of breath;take a breath;bad breath,She was out of breath after running up the stairs.,跑上楼梯后她气喘吁吁。,air;gasp,,breath：一次呼吸的气；勿与 breathe 混淆。
1305,bride,A2,noun,/braɪd/,新娘,bride and groom;beautiful bride;bride of,The bride looked beautiful in her white dress.,新娘穿着白礼服看起来很美。,wife-to-be,groom,bride：婚礼上的新娘。
1306,bridge,A2,noun,/brɪdʒ/,桥,cross a bridge;bridge over;under the bridge,We walked across the old bridge after dinner.,晚饭后我们走过那座旧桥。,crossing,,bridge：连接两岸的桥。
1307,brief,A2,adj.,/briːf/,简短的,brief meeting;in brief;brief visit,The manager gave a brief speech at the start.,经理一开始做了简短讲话。,short;concise,long,brief：时间短、话说得少。
1308,bright,A2,adj.,/braɪt/,明亮的；聪明的,bright light;bright student;bright future,She is a bright student in our English class.,她是我们英语班里聪明的学生。,clever;shiny,dull;dim,bright：光线亮，人也“聪明”。
1309,brilliant,A2,adj.,/ˈbrɪliənt/,杰出的；精彩的,brilliant idea;brilliant performance;absolutely brilliant,That was a brilliant idea for our school project.,那对我们学校项目来说是个绝妙主意。,excellent;superb,terrible,brilliant：亮得耀眼，也指表现极佳。
1310,broad,A2,adj.,/brɔːd/,宽阔的,broad smile;broad street;broad shoulders,He gave us a broad smile when we arrived.,我们到时他露出灿烂的笑容。,wide,narrow,broad：宽阔；比 wide 更偏面积感。
