Rank,Word,CEFR,PartOfSpeech,IPA_UK,Chinese,Collocation,Example_EN,Example_CN,Synonym,Antonym,MemoryTip
201,money,A1,noun,/ˈmʌni/,钱；货币；财富,make money;save money;spend money,I never carry much money in cash.,我从不随身带很多现金。,cash;funds;currency,,不可数；coins/notes 才可数。
202,fact,A1,noun,/fækt/,事实；实情,in fact;as a matter of fact;face the fact,"In fact, the story is based on real events.",事实上，这个故事基于真实事件。,truth;reality;detail,fiction;lie,in fact 用来澄清或强调。
203,however,A1,adv.; conj.,/haʊˈevə(r)/,然而；无论如何,however much;however far,"The plan sounded good; however, it was risky.",计划听起来不错，然而风险很大。,but;nevertheless;yet,,"句首常用逗号隔开：However, …"
204,area,A1,noun,/ˈeəriə/,地区；面积；领域,in the area;rural area;area of,This area is famous for its lakes.,这一带以湖泊闻名。,region;zone;field,,既指地理区域，也指知识领域。
205,provide,A1,verb,/prəˈvaɪd/,提供；供给,provide with;provide for;provide that,The hotel provides free Wi-Fi for guests.,酒店为客人提供免费无线网络。,supply;offer;give,withhold,provide sb with sth / provide sth for sb。
206,name,A1,noun; verb,/neɪm/,名字；名称；命名,by name;in the name of;full name,Please write your full name on the form.,请在表格上填写全名。,title;call;label,,in the name of = 以……名义。
207,read,A1,verb; noun,/riːd/,读；阅读；解读,read about;read aloud;read through,I like to read before I go to sleep.,我喜欢睡前阅读。,study;peruse;interpret,,过去式也读 /red/，拼写仍是 read。
208,friend,A1,noun,/frend/,朋友,best friend;make friends;close friend,She met her best friend at university.,她在大学认识了最好的朋友。,mate;companion;pal,enemy;stranger,make friends with = 与……交朋友。
209,month,A1,noun,/mʌnθ/,月；月份,next month;every month;in a month,We will visit grandparents next month.,我们下个月去看望祖父母。,thirty days;period,,复数 months；monthly=每月的。
210,large,A1,adj.,/lɑːdʒ/,大的；广泛的,large number;at large;large scale,They booked a large meeting room.,他们预订了一间大会议室。,big;huge;sizeable,small;tiny,at large = 在逃/总体上。
211,business,A1,noun,/ˈbɪznəs/,生意；商业；事务,do business;on business;business trip,He started a small business last year.,他去年创办了一家小公司。,trade;commerce;company,,on business = 因公出差。
212,without,A1,prep.; adv.,/wɪˈðaʊt/,没有；不；在外面,without doubt;go without;without warning,I left home without my keys.,我没带钥匙就离开了家。,lacking;minus,with,with 的反义。
213,information,A1,noun,/ˌɪnfəˈmeɪʃn/,信息；资料；消息,information about;for more information;personal information,Please send me more information about the course.,请寄给我更多关于这门课程的信息。,data;details;news,,不可数：不可说 an information。
214,open,A1,adj.; verb; noun,/ˈəʊpən/,开的；打开；开放,open up;in the open;open to,The shop is open until nine.,这家店营业到九点。,unlocked;start;unfold,closed;shut,open to suggestions = 乐于接受建议。
215,order,A1,noun; verb,/ˈɔːdə(r)/,顺序；订单；命令；点餐,in order;order of;out of order,"I would like to order a salad, please.",我想点一份沙拉。,command;sequence;request,disorder;chaos,out of order = 故障/次序乱。
216,government,A1,noun,/ˈɡʌvənmənt/,政府；治理,local government;government of;in government,The local government built a new library.,地方政府建了一座新图书馆。,administration;authority;state,,govt. 为常见缩写。
217,word,A1,noun; verb,/wɜːd/,词；话语；消息,in other words;word of;keep one's word,I looked up the new word in the dictionary.,我在词典里查了这个生词。,term;remark;message,,in other words = 换句话说。
218,issue,A1,noun; verb,/ˈɪʃuː/,问题；议题；发行,issue of;raise an issue;at issue,Traffic safety is an important issue here.,交通安全是这里的一个重要问题。,problem;matter;publish,,既指问题，也指标志性发行物。
219,market,A1,noun; verb,/ˈmɑːkɪt/,市场；集市；营销,market for;in the market;market research,We buy fresh vegetables at the market.,我们在市场买新鲜蔬菜。,bazaar;trade;sell,,supermarket = 超级市场。
220,pay,A1,verb; noun,/peɪ/,付；支付；工资,pay for;pay attention;pay back,How much did you pay for the ticket?,这张票你付了多少钱？,settle;reward;wage,owe,pay attention to = 注意。
221,build,A1,verb; noun,/bɪld/,建造；建立；体格,build up;build on;new build,They plan to build a bridge across the river.,他们计划在河上建一座桥。,construct;create;develop,destroy;demolish,built 为过去式；building=建筑物。
222,hold,A1,verb; noun,/həʊld/,持有；举行；控制,hold on;hold a meeting;get hold of,Please hold the door open for a moment.,请帮我把门开一会儿。,grasp;keep;host,release;drop,hold on = 别挂断/坚持住。
223,service,A1,noun; verb,/ˈsɜːvɪs/,服务；业务；检修,customer service;in service;public service,The hotel service was friendly and quick.,酒店服务友好又快捷。,assistance;facility;duty,,at your service = 愿为您效劳。
224,against,A1,prep.; adv.,/əˈɡenst/,反对；靠着；预防,against the law;fight against;up against,She voted against the new plan.,她投票反对这项新计划。,opposed to;versus,for;with,lean against the wall = 靠着墙。
225,believe,A1,verb,/bɪˈliːv/,相信；认为,believe in;hard to believe;make believe,I believe we can finish on time.,我相信我们能准时完成。,trust;think;consider,doubt;disbelieve,believe in = 信仰/信任……的存在或价值。
226,second,A1,det.; noun; adv.; verb,/ˈsekənd/,第二；秒；支持,second to;a second;in a second,This is the second time I have visited London.,这是我第二次访问伦敦。,next;moment,first,既表次序，也表时间单位“秒”。
227,though,A1,conj.; adv.,/ðəʊ/,虽然；可是,even though;as though;strange though,"Though it was cold, we went out for a walk.",虽然很冷，我们还是出去散步了。,although;however;yet,,句末 though 常表口语转折。
228,yes,A1,adv.; noun; interj.,/jes/,是；是的；赞成,yes or no;say yes;yes please,"Yes, I can help you this afternoon.",是的，我今天下午可以帮你。,yeah;indeed;agree,no,yes please 比单独 yes 更礼貌。
